client_id,age,job,marital,education,credit_default,mortgage
722,43,Entrepreneur,married,Basic,True,True
723,34,Blue-collar,married,Basic,True,True
724,38,Services,married,High School,True,True
725,40,Technician,married,Basic,True,True
726,38,Admin,married,High School,True,True
727,48,Entrepreneur,married,University Degree,True,True
728,27,Blue-collar,married,Basic,True,True
729,24,Technician,single,Professional Course,True,True
730,47,Admin,single,Unknown,True,True
731,48,Blue-collar,married,Professional Course,True,True
732,31,Admin,single,High School,True,True
733,39,Self-employed,single,Basic,True,True
734,41,Technician,single,University Degree,True,True
735,49,Blue-collar,married,Basic,True,True
736,56,Retired,married,Basic,True,True
737,49,Admin,married,High School,True,True
738,47,Unemployed,divorced,University Degree,True,True
739,44,Blue-collar,married,Unknown,True,True
740,48,Admin,divorced,High School,True,True
741,55,Housemaid,married,Basic,True,True
742,59,Management,married,Basic,True,True
743,44,Technician,single,Professional Course,True,True
744,46,Blue-collar,married,Basic,True,True
745,39,Blue-collar,divorced,Basic,True,True
746,38,Unemployed,married,Basic,True,True
747,36,Services,married,High School,True,True
748,29,Admin,single,University Degree,True,True
749,31,Technician,single,Professional Course,True,True
750,30,Services,divorced,Basic,True,True
751,36,Blue-collar,married,Basic,True,True
752,60,Blue-collar,married,Professional Course,True,True
753,36,Admin,married,University Degree,True,True
754,32,Services,married,High School,True,True
755,39,Blue-collar,married,Basic,True,True
756,30,Services,married,University Degree,True,True
757,39,Blue-collar,married,Basic,True,True
758,37,Blue-collar,married,Basic,True,True
759,39,Blue-collar,married,Professional Course,True,True
760,46,Blue-collar,married,Basic,True,True
761,43,Unemployed,married,Basic,True,True
762,37,Services,married,High School,True,True
763,30,Technician,married,University Degree,True,True
764,38,Technician,married,Professional Course,True,True
765,31,Technician,married,University Degree,True,True
766,44,Admin,married,University Degree,True,True
767,44,Self-employed,married,University Degree,True,True
768,38,Technician,married,Unknown,True,True
769,30,Student,single,High School,True,True
770,37,Blue-collar,married,Basic,True,True
771,54,Housemaid,divorced,Unknown,True,True
772,41,Management,married,Unknown,True,True
773,43,Technician,married,Professional Course,True,True
774,38,Housemaid,married,Basic,True,True
775,41,Blue-collar,married,Basic,True,True
776,38,Blue-collar,single,Unknown,True,True
777,33,Blue-collar,married,Basic,True,True
778,32,Admin,married,High School,True,True
779,30,Services,married,High School,True,True
780,43,Technician,married,Basic,True,True
781,30,Services,married,High School,True,True
782,36,Technician,divorced,Professional Course,True,True
783,38,Blue-collar,married,Basic,True,True
784,35,Blue-collar,single,Basic,True,True
785,50,Self-employed,married,University Degree,True,True
786,38,Blue-collar,married,Basic,True,True
787,58,Admin,married,Basic,True,True
788,50,Technician,married,Professional Course,True,True
789,33,Blue-collar,single,Basic,True,True
790,33,Blue-collar,single,Basic,True,True
791,44,Management,single,University Degree,True,True
792,31,Management,married,High School,True,True
793,40,Entrepreneur,married,Basic,True,True
794,28,Unknown,single,Basic,True,True
795,36,Services,single,Unknown,True,True
796,44,Blue-collar,single,High School,True,True
797,38,Blue-collar,divorced,Unknown,True,True
798,33,Blue-collar,married,Basic,True,True
799,39,Blue-collar,divorced,Basic,True,True
800,47,Blue-collar,single,Basic,True,True
801,47,Services,divorced,High School,True,True
802,35,Entrepreneur,single,Professional Course,True,True
803,42,Admin,divorced,University Degree,True,True
804,36,Admin,married,High School,True,True
805,35,Technician,married,Basic,True,True
806,36,Services,single,Unknown,True,True
807,56,Entrepreneur,married,University Degree,True,True
808,26,Admin,single,High School,True,True
809,31,Admin,single,University Degree,True,True
810,57,Self-employed,single,High School,True,True
811,39,Services,married,High School,True,True
812,43,Blue-collar,married,High School,True,True
813,50,Admin,married,University Degree,True,True
814,52,Blue-collar,single,High School,True,True
815,39,Blue-collar,divorced,Basic,True,True
816,44,Technician,single,Unknown,True,True
817,36,Housemaid,married,Basic,True,True
818,54,Management,married,High School,True,True
819,27,Admin,single,Basic,True,True
820,31,Admin,single,University Degree,True,True
821,31,Admin,married,University Degree,True,True
822,28,Blue-collar,married,Basic,True,True
823,31,Management,single,University Degree,True,True
824,30,Management,divorced,High School,True,True
825,52,Technician,married,Professional Course,True,True
826,37,Technician,divorced,Professional Course,True,True
827,30,Services,married,University Degree,True,True
828,45,Blue-collar,married,Basic,True,True
829,54,Technician,married,University Degree,True,True
830,49,Entrepreneur,married,Basic,True,True
831,44,Admin,married,High School,True,True
832,28,Student,single,Basic,True,True
833,53,Technician,married,High School,True,True
834,45,Blue-collar,married,Basic,True,True
835,45,Blue-collar,married,Basic,True,True
836,51,Admin,married,High School,True,True
837,41,Blue-collar,married,Basic,True,True
838,43,Technician,married,Professional Course,True,True
839,31,Admin,single,University Degree,True,True
840,39,Admin,single,Unknown,True,True
841,38,Technician,married,Professional Course,True,True
842,50,Entrepreneur,married,Basic,True,True
843,53,Admin,single,University Degree,True,True
844,44,Admin,divorced,High School,True,True
845,53,Blue-collar,married,Basic,True,True
846,24,Services,single,High School,True,True
847,34,Admin,single,High School,True,True
848,40,Technician,married,Professional Course,True,True
849,57,Management,divorced,University Degree,True,True
850,43,Blue-collar,married,Basic,True,True
851,31,Blue-collar,married,Basic,True,True
852,31,Services,married,Basic,True,True
853,31,Blue-collar,married,Basic,True,True
854,45,Housemaid,married,Basic,True,True
855,38,Admin,married,University Degree,True,True
856,41,Entrepreneur,married,University Degree,True,True
857,47,Blue-collar,married,Professional Course,True,True
858,42,Blue-collar,married,Basic,True,True
859,35,Blue-collar,single,Unknown,True,True
860,40,Management,married,University Degree,True,True
861,42,Blue-collar,married,Basic,True,True
862,34,Technician,married,Professional Course,True,True
863,48,Admin,single,University Degree,True,True
864,35,Blue-collar,married,Unknown,True,True
865,33,Blue-collar,married,High School,True,True
866,37,Technician,married,Professional Course,True,True
867,43,Technician,married,Professional Course,True,True
868,42,Admin,single,Unknown,True,True
869,46,Admin,divorced,University Degree,True,True
870,37,Blue-collar,single,Basic,True,True
871,40,Blue-collar,married,High School,True,True
872,40,Blue-collar,married,High School,True,True
873,59,Entrepreneur,divorced,High School,True,True
874,43,Technician,single,University Degree,True,True
875,44,Blue-collar,married,Basic,True,True
876,44,Blue-collar,married,Basic,True,True
877,41,Admin,married,University Degree,True,True
878,28,Unknown,single,Basic,True,True
879,48,Services,married,High School,True,True
880,31,Admin,single,High School,True,True
881,27,Blue-collar,married,Basic,True,True
882,43,Technician,single,University Degree,True,True
883,47,Retired,married,Basic,True,True
884,40,Blue-collar,divorced,Unknown,True,True
885,43,Unknown,married,High School,True,True
886,29,Technician,married,Professional Course,True,True
887,54,Admin,married,University Degree,True,True
888,36,Technician,married,Professional Course,True,True
889,30,Admin,single,University Degree,True,True
890,38,Services,single,Unknown,True,True
891,39,Blue-collar,married,Basic,True,True
892,33,Blue-collar,married,Basic,True,True
893,39,Retired,single,High School,True,True
894,38,Technician,single,Professional Course,True,True
895,44,Admin,married,High School,True,True
896,33,Blue-collar,married,Basic,True,True
897,37,Blue-collar,married,Basic,True,True
898,32,Management,married,Basic,True,True
899,46,Technician,married,Professional Course,True,True
900,34,Technician,divorced,Professional Course,True,True
901,52,Technician,married,Basic,True,True
902,46,Blue-collar,married,Basic,True,True
903,57,Management,divorced,University Degree,True,True
904,52,Technician,married,Basic,True,True
905,32,Technician,single,Professional Course,True,True
906,31,Blue-collar,single,Basic,True,True
907,46,Admin,divorced,Basic,True,True
908,59,Services,divorced,High School,True,True
909,38,Blue-collar,married,Unknown,True,True
910,42,Blue-collar,divorced,Basic,True,True
911,40,Blue-collar,married,Basic,True,True
912,46,Admin,married,Professional Course,True,True
913,35,Admin,single,High School,True,True
914,28,Blue-collar,married,Basic,True,True
915,47,Services,married,High School,True,True
916,35,Blue-collar,married,Basic,True,True
917,48,Retired,married,Basic,True,True
918,40,Blue-collar,married,Basic,True,True
919,32,Services,single,High School,True,True
920,59,Retired,divorced,Basic,True,True
921,48,Entrepreneur,married,Basic,True,True
922,45,Blue-collar,married,Basic,True,True
923,49,Blue-collar,single,Basic,True,True
924,51,Admin,married,University Degree,True,True
925,38,Technician,single,University Degree,True,True
926,53,Technician,married,High School,True,True
927,49,Blue-collar,married,Basic,True,True
928,31,Blue-collar,married,Basic,True,True
929,36,Services,married,High School,True,True
930,54,Retired,married,Basic,True,True
931,29,Admin,single,High School,True,True
932,31,Blue-collar,married,Basic,True,True
933,35,Admin,married,High School,True,True
934,38,Blue-collar,married,Basic,True,True
935,54,Management,married,High School,True,True
936,48,Admin,married,Basic,True,True
937,48,Management,divorced,University Degree,True,True
938,32,Admin,single,University Degree,True,True
939,34,Technician,married,Professional Course,True,True
940,49,Technician,single,University Degree,True,True
941,44,Blue-collar,married,Basic,True,True
942,42,Services,divorced,High School,True,True
943,55,Blue-collar,married,Basic,True,True
944,42,Services,divorced,High School,True,True
945,44,Admin,married,University Degree,True,True
946,51,Blue-collar,married,Basic,True,True
947,43,Blue-collar,married,Basic,True,True
948,52,Technician,married,High School,True,True
949,45,Blue-collar,single,Basic,True,True
950,41,Services,divorced,High School,True,True
