client_id,cons_price_idx,euribor_three_months,last_contact_date
820,93.994,4.856,2022-05-06
821,93.994,4.856,2022-05-19
822,93.994,4.856,2022-05-07
823,93.994,4.856,2022-05-21
824,93.994,4.856,2022-05-08
825,93.994,4.856,2022-05-30
826,93.994,4.856,2022-05-31
827,93.994,4.856,2022-05-28
828,93.994,4.856,2022-05-08
829,93.994,4.856,2022-05-31
830,93.994,4.856,2022-05-21
831,93.994,4.856,2022-05-17
832,93.994,4.856,2022-05-09
833,93.994,4.856,2022-05-14
834,93.994,4.856,2022-05-21
835,93.994,4.856,2022-05-16
836,93.994,4.856,2022-05-28
837,93.994,4.856,2022-05-31
838,93.994,4.856,2022-05-24
839,93.994,4.856,2022-05-21
840,93.994,4.856,2022-05-10
841,93.994,4.856,2022-05-09
842,93.994,4.856,2022-05-26
843,93.994,4.856,2022-05-05
844,93.994,4.856,2022-05-14
845,93.994,4.856,2022-05-20
846,93.994,4.856,2022-05-01
847,93.994,4.856,2022-05-21
848,93.994,4.856,2022-05-02
849,93.994,4.856,2022-05-28
850,93.994,4.856,2022-05-23
851,93.994,4.856,2022-05-07
852,93.994,4.856,2022-05-16
853,93.994,4.856,2022-05-27
854,93.994,4.856,2022-05-02
855,93.994,4.856,2022-05-14
856,93.994,4.856,2022-05-19
857,93.994,4.856,2022-05-14
858,93.994,4.856,2022-05-09
859,93.994,4.856,2022-05-03
860,93.994,4.856,2022-05-08
861,93.994,4.856,2022-05-31
862,93.994,4.856,2022-05-05
863,93.994,4.856,2022-05-10
864,93.994,4.856,2022-05-07
865,93.994,4.856,2022-05-17
866,93.994,4.856,2022-05-26
867,93.994,4.856,2022-05-11
868,93.994,4.856,2022-05-21
869,93.994,4.856,2022-05-09
870,93.994,4.856,2022-05-18
871,93.994,4.856,2022-05-07
872,93.994,4.856,2022-05-19
873,93.994,4.856,2022-05-28
874,93.994,4.856,2022-05-15
875,93.994,4.856,2022-05-02
876,93.994,4.856,2022-05-11
877,93.994,4.856,2022-05-07
878,93.994,4.856,2022-05-16
879,93.994,4.856,2022-05-17
880,93.994,4.856,2022-05-25
881,93.994,4.856,2022-05-19
882,93.994,4.856,2022-05-29
883,93.994,4.856,2022-05-07
884,93.994,4.856,2022-05-31
885,93.994,4.856,2022-05-27
886,93.994,4.856,2022-05-07
887,93.994,4.856,2022-05-15
888,93.994,4.856,2022-05-02
889,93.994,4.856,2022-05-08
890,93.994,4.856,2022-05-02
891,93.994,4.856,2022-05-05
892,93.994,4.856,2022-05-25
893,93.994,4.856,2022-05-10
894,93.994,4.856,2022-05-29
895,93.994,4.856,2022-05-04
896,93.994,4.856,2022-05-23
897,93.994,4.856,2022-05-23
898,93.994,4.856,2022-05-05
899,93.994,4.856,2022-05-23
900,93.994,4.856,2022-05-11
901,93.994,4.856,2022-05-25
902,93.994,4.856,2022-05-24
903,93.994,4.856,2022-05-16
904,93.994,4.856,2022-05-07
905,93.994,4.856,2022-05-08
906,93.994,4.856,2022-05-04
907,93.994,4.856,2022-05-16
908,93.994,4.856,2022-05-25
909,93.994,4.856,2022-05-21
910,93.994,4.856,2022-05-03
911,93.994,4.856,2022-05-14
912,93.994,4.856,2022-05-23
913,93.994,4.856,2022-05-28
914,93.994,4.856,2022-05-26
915,93.994,4.856,2022-05-29
916,93.994,4.856,2022-05-19
917,93.994,4.856,2022-05-22
918,93.994,4.856,2022-05-21
919,93.994,4.856,2022-05-06
920,93.994,4.856,2022-05-20
921,93.994,4.856,2022-05-07
922,93.994,4.856,2022-05-13
923,93.994,4.856,2022-05-16
924,93.994,4.856,2022-05-08
925,93.994,4.856,2022-05-23
926,93.994,4.856,2022-05-09
927,93.994,4.856,2022-05-20
928,93.994,4.856,2022-05-24
929,93.994,4.856,2022-05-29
930,93.994,4.856,2022-05-21
931,93.994,4.856,2022-05-08
932,93.994,4.856,2022-05-17
933,93.994,4.856,2022-05-10
934,93.994,4.856,2022-05-10
935,93.994,4.856,2022-05-11
936,93.994,4.856,2022-05-27
937,93.994,4.856,2022-05-03
938,93.994,4.856,2022-05-31
939,93.994,4.856,2022-05-02
940,93.994,4.856,2022-05-18
941,93.994,4.856,2022-05-16
942,93.994,4.856,2022-05-24
943,93.994,4.856,2022-05-29
944,93.994,4.856,2022-05-26
945,93.994,4.856,2022-05-01
946,93.994,4.856,2022-05-06
947,93.994,4.856,2022-05-29
948,93.994,4.856,2022-05-12
949,93.994,4.856,2022-05-01
950,93.994,4.856,2022-05-06
951,93.994,4.856,2022-05-05
952,93.994,4.856,2022-05-10
953,93.994,4.856,2022-05-04
954,93.994,4.856,2022-05-01
955,93.994,4.856,2022-05-23
956,93.994,4.856,2022-05-03
957,93.994,4.856,2022-05-22
958,93.994,4.856,2022-05-14
959,93.994,4.856,2022-05-20
960,93.994,4.856,2022-05-12
961,93.994,4.856,2022-05-24
962,93.994,4.856,2022-05-31
963,93.994,4.856,2022-05-03
964,93.994,4.856,2022-05-10
965,93.994,4.856,2022-05-07
966,93.994,4.856,2022-05-24
967,93.994,4.856,2022-05-15
968,93.994,4.856,2022-05-03
969,93.994,4.856,2022-05-18
970,93.994,4.856,2022-05-26
971,93.994,4.856,2022-05-04
972,93.994,4.856,2022-05-07
973,93.994,4.856,2022-05-19
974,93.994,4.856,2022-05-01
975,93.994,4.856,2022-05-03
976,93.994,4.856,2022-05-05
977,93.994,4.856,2022-05-28
978,93.994,4.856,2022-05-28
979,93.994,4.856,2022-05-15
980,93.994,4.856,2022-05-30
981,93.994,4.856,2022-05-01
982,93.994,4.856,2022-05-29
983,93.994,4.856,2022-05-31
984,93.994,4.856,2022-05-13
985,93.994,4.856,2022-05-07
986,93.994,4.856,2022-05-06
987,93.994,4.856,2022-05-12
988,93.994,4.856,2022-05-19
989,93.994,4.856,2022-05-14
990,93.994,4.856,2022-05-09
991,93.994,4.856,2022-05-23
992,93.994,4.856,2022-05-06
993,93.994,4.856,2022-05-05
994,93.994,4.856,2022-05-18
995,93.994,4.856,2022-05-12
996,93.994,4.856,2022-05-26
997,93.994,4.856,2022-05-02
998,93.994,4.856,2022-05-23
999,93.994,4.856,2022-05-18
1000,93.994,4.856,2022-05-24
1001,93.994,4.856,2022-05-26
1002,93.994,4.856,2022-05-17
1003,93.994,4.856,2022-05-24
1004,93.994,4.856,2022-05-18
1005,93.994,4.856,2022-05-25
1006,93.994,4.856,2022-05-27
1007,93.994,4.856,2022-05-13
1008,93.994,4.856,2022-05-17
1009,93.994,4.856,2022-05-14
1010,93.994,4.856,2022-05-28
1011,93.994,4.856,2022-05-01
1012,93.994,4.856,2022-05-20
1013,93.994,4.856,2022-05-07
1014,93.994,4.856,2022-05-27
1015,93.994,4.856,2022-05-21
1016,93.994,4.856,2022-05-07
1017,93.994,4.856,2022-05-11
1018,93.994,4.856,2022-05-05
1019,93.994,4.856,2022-05-04
1020,93.994,4.856,2022-05-18
1021,93.994,4.856,2022-05-02
1022,93.994,4.856,2022-05-22
1023,93.994,4.856,2022-05-29
1024,93.994,4.856,2022-05-21
1025,93.994,4.856,2022-05-04
1026,93.994,4.856,2022-05-20
1027,93.994,4.856,2022-05-06
1028,93.994,4.856,2022-05-15
1029,93.994,4.856,2022-05-16
1030,93.994,4.856,2022-05-03
1031,93.994,4.856,2022-05-29
1032,93.994,4.856,2022-05-12
1033,93.994,4.856,2022-05-19
1034,93.994,4.856,2022-05-06
1035,93.994,4.856,2022-05-01
1036,93.994,4.856,2022-05-22
1037,93.994,4.856,2022-05-28
1038,93.994,4.856,2022-05-21
1039,93.994,4.856,2022-05-24
1040,93.994,4.856,2022-05-24
1041,93.994,4.856,2022-05-18
1042,93.994,4.856,2022-05-04
1043,93.994,4.856,2022-05-29
1044,93.994,4.856,2022-05-14
1045,93.994,4.856,2022-05-07
1046,93.994,4.856,2022-05-10
1047,93.994,4.856,2022-05-28
1048,93.994,4.856,2022-05-12
1049,93.994,4.856,2022-05-01
1050,93.994,4.856,2022-05-03
1051,93.994,4.856,2022-05-02
1052,93.994,4.856,2022-05-22
1053,93.994,4.856,2022-05-22
1054,93.994,4.856,2022-05-16
1055,93.994,4.856,2022-05-25
1056,93.994,4.856,2022-05-01
1057,93.994,4.856,2022-05-20
1058,93.994,4.856,2022-05-13
1059,93.994,4.856,2022-05-31
1060,93.994,4.856,2022-05-05
1061,93.994,4.856,2022-05-09
1062,93.994,4.856,2022-05-03
1063,93.994,4.856,2022-05-15
1064,93.994,4.856,2022-05-18
1065,93.994,4.856,2022-05-09
1066,93.994,4.856,2022-05-17
1067,93.994,4.856,2022-05-16
1068,93.994,4.856,2022-05-05
1069,93.994,4.856,2022-05-08
1070,93.994,4.856,2022-05-18
1071,93.994,4.856,2022-05-17
1072,93.994,4.856,2022-05-07
1073,93.994,4.856,2022-05-24
1074,93.994,4.856,2022-05-04
1075,93.994,4.856,2022-05-15
1076,93.994,4.856,2022-05-31
1077,93.994,4.856,2022-05-05
1078,93.994,4.856,2022-05-01
1079,93.994,4.856,2022-05-30
1080,93.994,4.856,2022-05-21
1081,93.994,4.856,2022-05-08
1082,93.994,4.856,2022-05-19
1083,93.994,4.856,2022-05-14
1084,93.994,4.856,2022-05-27
1085,93.994,4.856,2022-05-17
1086,93.994,4.856,2022-05-13
1087,93.994,4.856,2022-05-17
1088,93.994,4.856,2022-05-14
1089,93.994,4.856,2022-05-26
1090,93.994,4.856,2022-05-12
1091,93.994,4.856,2022-05-22
1092,93.994,4.856,2022-05-30
1093,93.994,4.856,2022-05-08
1094,93.994,4.856,2022-05-01
1095,93.994,4.856,2022-05-24
1096,93.994,4.856,2022-05-15
1097,93.994,4.856,2022-05-02
1098,93.994,4.856,2022-05-13
1099,93.994,4.856,2022-05-28
1100,93.994,4.856,2022-05-20
1101,93.994,4.856,2022-05-05
1102,93.994,4.856,2022-05-19
1103,93.994,4.856,2022-05-05
1104,93.994,4.856,2022-05-06
1105,93.994,4.856,2022-05-10
1106,93.994,4.856,2022-05-07
1107,93.994,4.856,2022-05-20
1108,93.994,4.856,2022-05-03
1109,93.994,4.856,2022-05-15
1110,93.994,4.856,2022-05-20
1111,93.994,4.856,2022-05-31
1112,93.994,4.856,2022-05-15
1113,93.994,4.856,2022-05-12
1114,93.994,4.856,2022-05-10
1115,93.994,4.856,2022-05-12
1116,93.994,4.856,2022-05-02
1117,93.994,4.856,2022-05-02
1118,93.994,4.856,2022-05-08
1119,93.994,4.856,2022-05-03
1120,93.994,4.856,2022-05-19
1121,93.994,4.856,2022-05-19
1122,93.994,4.856,2022-05-21
1123,93.994,4.856,2022-05-14
1124,93.994,4.856,2022-05-16
1125,93.994,4.856,2022-05-15
1126,93.994,4.856,2022-05-09
1127,93.994,4.856,2022-05-12
1128,93.994,4.856,2022-05-01
1129,93.994,4.856,2022-05-27
1130,93.994,4.856,2022-05-27
1131,93.994,4.856,2022-05-07
1132,93.994,4.856,2022-05-20
1133,93.994,4.856,2022-05-22
1134,93.994,4.856,2022-05-23
1135,93.994,4.856,2022-05-28
1136,93.994,4.856,2022-05-05
1137,93.994,4.856,2022-05-09
1138,93.994,4.856,2022-05-15
1139,93.994,4.856,2022-05-08
1140,93.994,4.856,2022-05-13
1141,93.994,4.856,2022-05-30
1142,93.994,4.856,2022-05-17
1143,93.994,4.856,2022-05-18
1144,93.994,4.856,2022-05-01
1145,93.994,4.856,2022-05-14
1146,93.994,4.855,2022-05-26
1147,93.994,4.855,2022-05-21
1148,93.994,4.855,2022-05-04
1149,93.994,4.855,2022-05-19
1150,93.994,4.855,2022-05-28
1151,93.994,4.855,2022-05-13
1152,93.994,4.855,2022-05-03
1153,93.994,4.855,2022-05-02
1154,93.994,4.855,2022-05-29
1155,93.994,4.855,2022-05-22
1156,93.994,4.855,2022-05-02
1157,93.994,4.855,2022-05-04
1158,93.994,4.855,2022-05-03
1159,93.994,4.855,2022-05-02
1160,93.994,4.855,2022-05-03
1161,93.994,4.855,2022-05-16
1162,93.994,4.855,2022-05-08
1163,93.994,4.855,2022-05-05
1164,93.994,4.855,2022-05-30
1165,93.994,4.855,2022-05-11
1166,93.994,4.855,2022-05-13
1167,93.994,4.855,2022-05-15
1168,93.994,4.855,2022-05-14
1169,93.994,4.855,2022-05-16
1170,93.994,4.855,2022-05-17
1171,93.994,4.855,2022-05-08
1172,93.994,4.855,2022-05-11
1173,93.994,4.855,2022-05-17
1174,93.994,4.855,2022-05-30
1175,93.994,4.855,2022-05-01
1176,93.994,4.855,2022-05-23
1177,93.994,4.855,2022-05-21
1178,93.994,4.855,2022-05-08
1179,93.994,4.855,2022-05-13
1180,93.994,4.855,2022-05-18
1181,93.994,4.855,2022-05-03
1182,93.994,4.855,2022-05-04
1183,93.994,4.855,2022-05-03
1184,93.994,4.855,2022-05-01
1185,93.994,4.855,2022-05-15
1186,93.994,4.855,2022-05-29
1187,93.994,4.855,2022-05-29
1188,93.994,4.855,2022-05-02
1189,93.994,4.855,2022-05-26
1190,93.994,4.855,2022-05-04
1191,93.994,4.855,2022-05-21
1192,93.994,4.855,2022-05-13
1193,93.994,4.855,2022-05-19
1194,93.994,4.855,2022-05-18
1195,93.994,4.855,2022-05-30
1196,93.994,4.855,2022-05-15
1197,93.994,4.855,2022-05-31
1198,93.994,4.855,2022-05-08
1199,93.994,4.855,2022-05-09
1200,93.994,4.855,2022-05-15
1201,93.994,4.855,2022-05-05
1202,93.994,4.855,2022-05-06
1203,93.994,4.855,2022-05-18
1204,93.994,4.855,2022-05-02
1205,93.994,4.855,2022-05-22
1206,93.994,4.855,2022-05-23
1207,93.994,4.855,2022-05-03
1208,93.994,4.855,2022-05-09
1209,93.994,4.855,2022-05-30
1210,93.994,4.855,2022-05-19
1211,93.994,4.855,2022-05-27
1212,93.994,4.855,2022-05-29
1213,93.994,4.855,2022-05-11
1214,93.994,4.855,2022-05-11
1215,93.994,4.855,2022-05-02
1216,93.994,4.855,2022-05-31
1217,93.994,4.855,2022-05-16
1218,93.994,4.855,2022-05-20
1219,93.994,4.855,2022-05-09
1220,93.994,4.855,2022-05-10
1221,93.994,4.855,2022-05-12
1222,93.994,4.855,2022-05-07
1223,93.994,4.855,2022-05-12
1224,93.994,4.855,2022-05-05
1225,93.994,4.855,2022-05-24
1226,93.994,4.855,2022-05-27
1227,93.994,4.855,2022-05-31
1228,93.994,4.855,2022-05-20
1229,93.994,4.855,2022-05-22
1230,93.994,4.855,2022-05-31
1231,93.994,4.855,2022-05-17
1232,93.994,4.855,2022-05-23
1233,93.994,4.855,2022-05-01
1234,93.994,4.855,2022-05-22
1235,93.994,4.855,2022-05-07
1236,93.994,4.855,2022-05-13
1237,93.994,4.855,2022-05-10
1238,93.994,4.855,2022-05-23
1239,93.994,4.855,2022-05-04
1240,93.994,4.855,2022-05-20
1241,93.994,4.855,2022-05-24
1242,93.994,4.855,2022-05-08
1243,93.994,4.855,2022-05-14
1244,93.994,4.855,2022-05-24
1245,93.994,4.855,2022-05-16
1246,93.994,4.855,2022-05-04
1247,93.994,4.855,2022-05-28
1248,93.994,4.855,2022-05-17
1249,93.994,4.855,2022-05-27
1250,93.994,4.855,2022-05-11
1251,93.994,4.855,2022-05-11
1252,93.994,4.855,2022-05-30
1253,93.994,4.855,2022-05-21
1254,93.994,4.855,2022-05-31
1255,93.994,4.855,2022-05-09
1256,93.994,4.855,2022-05-31
1257,93.994,4.855,2022-05-15
1258,93.994,4.855,2022-05-25
1259,93.994,4.855,2022-05-27
1260,93.994,4.855,2022-05-01
1261,93.994,4.855,2022-05-10
1262,93.994,4.855,2022-05-24
1263,93.994,4.855,2022-05-22
1264,93.994,4.855,2022-05-07
1265,93.994,4.855,2022-05-17
1266,93.994,4.855,2022-05-22
1267,93.994,4.855,2022-05-01
1268,93.994,4.855,2022-05-04
1269,93.994,4.855,2022-05-14
1270,93.994,4.855,2022-05-27
1271,93.994,4.855,2022-05-17
1272,93.994,4.855,2022-05-24
1273,93.994,4.855,2022-05-15
1274,93.994,4.855,2022-05-14
1275,93.994,4.855,2022-05-20
1276,93.994,4.855,2022-05-08
1277,93.994,4.855,2022-05-29
1278,93.994,4.855,2022-05-10
1279,93.994,4.855,2022-05-26
1280,93.994,4.855,2022-05-20
1281,93.994,4.855,2022-05-12
1282,93.994,4.855,2022-05-07
1283,93.994,4.855,2022-05-26
1284,93.994,4.855,2022-05-22
1285,93.994,4.855,2022-05-26
1286,93.994,4.855,2022-05-05
1287,93.994,4.855,2022-05-22
1288,93.994,4.855,2022-05-01
1289,93.994,4.855,2022-05-27
1290,93.994,4.855,2022-05-17
1291,93.994,4.855,2022-05-18
1292,93.994,4.855,2022-05-25
1293,93.994,4.855,2022-05-27
1294,93.994,4.855,2022-05-15
1295,93.994,4.855,2022-05-28
1296,93.994,4.855,2022-05-15
1297,93.994,4.855,2022-05-07
1298,93.994,4.855,2022-05-27
1299,93.994,4.855,2022-05-20
1300,93.994,4.855,2022-05-08
1301,93.994,4.855,2022-05-10
1302,93.994,4.855,2022-05-26
1303,93.994,4.855,2022-05-10
1304,93.994,4.855,2022-05-18
1305,93.994,4.855,2022-05-21
1306,93.994,4.855,2022-05-23
1307,93.994,4.855,2022-05-14
1308,93.994,4.855,2022-05-05
1309,93.994,4.855,2022-05-31
1310,93.994,4.855,2022-05-04
1311,93.994,4.855,2022-05-02
1312,93.994,4.855,2022-05-09
1313,93.994,4.855,2022-05-13
1314,93.994,4.855,2022-05-17
1315,93.994,4.855,2022-05-12
1316,93.994,4.855,2022-05-01
1317,93.994,4.855,2022-05-16
1318,93.994,4.855,2022-05-07
1319,93.994,4.855,2022-05-09
1320,93.994,4.855,2022-05-29
1321,93.994,4.855,2022-05-14
1322,93.994,4.855,2022-05-16
1323,93.994,4.855,2022-05-10
1324,93.994,4.855,2022-05-17
1325,93.994,4.855,2022-05-06
1326,93.994,4.855,2022-05-16
1327,93.994,4.855,2022-05-16
1328,93.994,4.855,2022-05-05
1329,93.994,4.855,2022-05-31
1330,93.994,4.855,2022-05-28
1331,93.994,4.855,2022-05-05
1332,93.994,4.855,2022-05-07
1333,93.994,4.855,2022-05-02
1334,93.994,4.855,2022-05-12
1335,93.994,4.855,2022-05-27
1336,93.994,4.855,2022-05-12
1337,93.994,4.855,2022-05-01
1338,93.994,4.855,2022-05-31
1339,93.994,4.855,2022-05-07
1340,93.994,4.855,2022-05-22
1341,93.994,4.855,2022-05-05
1342,93.994,4.855,2022-05-04
1343,93.994,4.855,2022-05-01
1344,93.994,4.855,2022-05-19
1345,93.994,4.855,2022-05-09
1346,93.994,4.855,2022-05-07
1347,93.994,4.855,2022-05-17
1348,93.994,4.855,2022-05-12
1349,93.994,4.855,2022-05-04
1350,93.994,4.855,2022-05-24
1351,93.994,4.855,2022-05-05
1352,93.994,4.855,2022-05-12
1353,93.994,4.855,2022-05-18
1354,93.994,4.855,2022-05-04
1355,93.994,4.855,2022-05-26
1356,93.994,4.855,2022-05-23
1357,93.994,4.855,2022-05-04
1358,93.994,4.855,2022-05-11
1359,93.994,4.855,2022-05-17
1360,93.994,4.855,2022-05-16
1361,93.994,4.855,2022-05-26
1362,93.994,4.855,2022-05-21
1363,93.994,4.855,2022-05-30
1364,93.994,4.855,2022-05-24
1365,93.994,4.855,2022-05-23
1366,93.994,4.855,2022-05-20
1367,93.994,4.855,2022-05-06
1368,93.994,4.855,2022-05-10
1369,93.994,4.855,2022-05-28
1370,93.994,4.855,2022-05-30
1371,93.994,4.855,2022-05-01
1372,93.994,4.855,2022-05-29
1373,93.994,4.855,2022-05-26
1374,93.994,4.855,2022-05-10
1375,93.994,4.855,2022-05-04
1376,93.994,4.855,2022-05-02
1377,93.994,4.855,2022-05-21
1378,93.994,4.855,2022-05-03
1379,93.994,4.855,2022-05-01
1380,93.994,4.855,2022-05-08
1381,93.994,4.855,2022-05-09
1382,93.994,4.855,2022-05-25
1383,93.994,4.855,2022-05-19
1384,93.994,4.855,2022-05-28
1385,93.994,4.855,2022-05-08
1386,93.994,4.855,2022-05-25
1387,93.994,4.855,2022-05-16
1388,93.994,4.855,2022-05-21
1389,93.994,4.855,2022-05-13
1390,93.994,4.855,2022-05-19
1391,93.994,4.855,2022-05-31
1392,93.994,4.855,2022-05-31
1393,93.994,4.855,2022-05-25
1394,93.994,4.855,2022-05-20
1395,93.994,4.855,2022-05-04
1396,93.994,4.855,2022-05-14
1397,93.994,4.855,2022-05-06
1398,93.994,4.855,2022-05-01
1399,93.994,4.855,2022-05-19
1400,93.994,4.855,2022-05-05
1401,93.994,4.855,2022-05-01
1402,93.994,4.855,2022-05-12
1403,93.994,4.855,2022-05-24
1404,93.994,4.855,2022-05-27
1405,93.994,4.855,2022-05-21
1406,93.994,4.855,2022-05-05
1407,93.994,4.855,2022-05-26
1408,93.994,4.855,2022-05-23
1409,93.994,4.855,2022-05-13
1410,93.994,4.855,2022-05-10
1411,93.994,4.855,2022-05-19
1412,93.994,4.855,2022-05-05
1413,93.994,4.855,2022-05-09
1414,93.994,4.855,2022-05-30
1415,93.994,4.855,2022-05-12
1416,93.994,4.855,2022-05-24
1417,93.994,4.855,2022-05-23
1418,93.994,4.855,2022-05-21
1419,93.994,4.855,2022-05-21
1420,93.994,4.855,2022-05-09
1421,93.994,4.855,2022-05-28
1422,93.994,4.855,2022-05-09
1423,93.994,4.855,2022-05-08
1424,93.994,4.855,2022-05-01
1425,93.994,4.855,2022-05-31
1426,93.994,4.855,2022-05-13
1427,93.994,4.855,2022-05-27
1428,93.994,4.855,2022-05-20
1429,93.994,4.855,2022-05-30
1430,93.994,4.855,2022-05-01
1431,93.994,4.855,2022-05-07
1432,93.994,4.855,2022-05-04
1433,93.994,4.855,2022-05-20
1434,93.994,4.855,2022-05-03
1435,93.994,4.855,2022-05-04
1436,93.994,4.855,2022-05-06
1437,93.994,4.855,2022-05-13
1438,93.994,4.855,2022-05-25
1439,93.994,4.855,2022-05-06
1440,93.994,4.855,2022-05-18
1441,93.994,4.855,2022-05-22
1442,93.994,4.855,2022-05-08
1443,93.994,4.855,2022-05-05
1444,93.994,4.855,2022-05-31
1445,93.994,4.855,2022-05-04
1446,93.994,4.855,2022-05-29
1447,93.994,4.855,2022-05-13
1448,93.994,4.855,2022-05-10
1449,93.994,4.855,2022-05-20
1450,93.994,4.855,2022-05-19
1451,93.994,4.855,2022-05-09
1452,93.994,4.855,2022-05-25
1453,93.994,4.855,2022-05-18
1454,93.994,4.855,2022-05-23
1455,93.994,4.855,2022-05-25
1456,93.994,4.855,2022-05-31
1457,93.994,4.855,2022-05-19
1458,93.994,4.855,2022-05-10
1459,93.994,4.855,2022-05-19
1460,93.994,4.855,2022-05-16
1461,93.994,4.855,2022-05-24
1462,93.994,4.855,2022-05-16
1463,93.994,4.855,2022-05-22
1464,93.994,4.855,2022-05-16
1465,93.994,4.855,2022-05-09
1466,93.994,4.855,2022-05-14
1467,93.994,4.855,2022-05-26
1468,93.994,4.855,2022-05-31
1469,93.994,4.855,2022-05-03
1470,93.994,4.855,2022-05-17
1471,93.994,4.855,2022-05-20
1472,93.994,4.855,2022-05-16
1473,93.994,4.855,2022-05-15
1474,93.994,4.855,2022-05-08
1475,93.994,4.855,2022-05-08
1476,93.994,4.855,2022-05-26
1477,93.994,4.855,2022-05-03
1478,93.994,4.855,2022-05-18
1479,93.994,4.855,2022-05-31
1480,93.994,4.855,2022-05-04
1481,93.994,4.855,2022-05-11
1482,93.994,4.855,2022-05-13
1483,93.994,4.855,2022-05-07
1484,93.994,4.855,2022-05-26
1485,93.994,4.855,2022-05-29
1486,93.994,4.855,2022-05-01
1487,93.994,4.855,2022-05-07
1488,93.994,4.855,2022-05-27
1489,93.994,4.855,2022-05-26
1490,93.994,4.855,2022-05-09
1491,93.994,4.855,2022-05-13
1492,93.994,4.855,2022-05-02
1493,93.994,4.855,2022-05-01
1494,93.994,4.855,2022-05-21
1495,93.994,4.855,2022-05-26
1496,93.994,4.855,2022-05-11
1497,93.994,4.855,2022-05-12
1498,93.994,4.855,2022-05-03
1499,93.994,4.855,2022-05-23
1500,93.994,4.855,2022-05-15
1501,93.994,4.855,2022-05-26
1502,93.994,4.855,2022-05-01
1503,93.994,4.855,2022-05-08
1504,93.994,4.855,2022-05-17
1505,93.994,4.855,2022-05-25
1506,93.994,4.855,2022-05-05
1507,93.994,4.855,2022-05-08
1508,93.994,4.855,2022-05-29
1509,93.994,4.855,2022-05-07
1510,93.994,4.855,2022-05-08
1511,93.994,4.855,2022-05-10
1512,93.994,4.855,2022-05-01
1513,93.994,4.855,2022-05-29
1514,93.994,4.855,2022-05-03
1515,93.994,4.855,2022-05-10
1516,93.994,4.855,2022-05-27
1517,93.994,4.855,2022-05-07
1518,93.994,4.855,2022-05-22
1519,93.994,4.855,2022-05-12
1520,93.994,4.855,2022-05-16
1521,93.994,4.855,2022-05-11
1522,93.994,4.855,2022-05-18
1523,93.994,4.855,2022-05-30
1524,93.994,4.855,2022-05-15
1525,93.994,4.855,2022-05-19
1526,93.994,4.855,2022-05-25
1527,93.994,4.855,2022-05-15
1528,93.994,4.855,2022-05-09
1529,93.994,4.855,2022-05-13
1530,93.994,4.855,2022-05-29
1531,93.994,4.855,2022-05-31
1532,93.994,4.855,2022-05-19
1533,93.994,4.855,2022-05-18
1534,93.994,4.855,2022-05-06
